Sno.,Purchase Id,Invoice No,Pur.Date,Supplier,Barcode,Category,Item,HSN Code,Tax Type,GST (%),Size,Colour,QTY - ST,Total Qty,Purchase Rate,Disc1(%),Disc1(Rs),Taxable Value,Total Tax,Total Purchase Rate,MRP,Rate
80,41,1911,24/06/2021,Sai Book House,C3AM,Stationary,Alpha Maths - 3,,EX-TAX,0,0,White,96,96,345,0,0,33120,0,33120,460,460
81,41,1911,24/06/2021,Sai Book House,C4AM,Stationary,Alpha Maths-4,,EX-TAX,0,0,White,91,91,345,0,0,31395,0,31395,460,460
82,41,1911,24/06/2021,Sai Book House,C5AM,Stationary,Alpha Maths - 5,,EX-TAX,0,0,White,91,91,345,0,0,31395,0,31395,460,460
83,42,1911,24/06/2021,Sai Book House,C1CPS,Stationary,Cambridge primary science - 1,,EX-TAX,0,0,White,82,82,450,0,0,36900,0,36900,600,600
84,42,1911,24/06/2021,Sai Book House,C2CPS,Stationary,Cambridge Primary Science - 2,,EX-TAX,0,0,White,90,90,450,0,0,40500,0,40500,600,600
85,42,1911,24/06/2021,Sai Book House,C3CPS,Stationary,Cambridge Primary Science - 3,,EX-TAX,0,0,White,96,96,450,0,0,43200,0,43200,600,600
86,42,1911,24/06/2021,Sai Book House,C4CPS,Stationary,Cambridge Primary Science - 4,,EX-TAX,0,0,White,91,91,468.75,0,0,42656.25,0,42656.25,625,625
87,42,1911,24/06/2021,Sai Book House,C5CPS,Stationary,Cambridge Primary Science - 5,,EX-TAX,0,0,White,91,91,468.75,0,0,42656.25,0,42656.25,625,625
88,43,1911,24/06/2021,Sai Book House,C2TB,Stationary,Telugu Bharathi - 1,,EX-TAX,0,0,White,90,90,72,0,0,6480,0,6480,120,120
89,43,1911,24/06/2021,Sai Book House,C3TV,Stationary,Real Life Telugu Vachakam-1,,EX-TAX,0,0,White,96,96,76.8,0,0,7372.8,0,7372.8,128,128
90,43,1911,24/06/2021,Sai Book House,C3HB,Stationary,Hindi Bal Shiksha - 2,,EX-TAX,0,0,White,96,96,59.4,0,0,5702.4,0,5702.4,99,99
91,43,1911,24/06/2021,Sai Book House,C4HB,Stationary,Hindi Bal Shiksha - 3,,EX-TAX,0,0,White,91,91,59.4,0,0,5405.4,0,5405.4,99,99
92,43,1911,24/06/2021,Sai Book House,C5HB,Stationary,Hindi Bal Shiksha - 4,,EX-TAX,0,0,White,91,91,59.4,0,0,5405.4,0,5405.4,99,99
93,44,1911,24/06/2021,Sai Book House,C7CGECB,Stationary,Cambridge Global English Course Book 7,,EX-TAX,0,0,White,95,95,862.5,0,0,81937.5,0,81937.5,1150,1150
94,44,1911,24/06/2021,Sai Book House,C8CGECB,Stationary,Cambridge Global English Course Book 8,,EX-TAX,0,0,White,95,95,862.5,0,0,81937.5,0,81937.5,1150,1150
95,45,1911,24/06/2021,Sai Book House,C6SN,Stationary,Science Text book for Class VI,,EX-TAX,0,0,White,84,84,65,0,0,5460,0,5460,65,65
96,45,1911,24/06/2021,Sai Book House,C6SPL,Stationary,Social and Political life-I,,EX-TAX,0,0,White,84,84,60,0,0,5040,0,5040,60,60
97,45,1911,24/06/2021,Sai Book House,C7SPL,Stationary,Social Political life,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
98,45,1911,24/06/2021,Sai Book House,C6EOH,Stationary,The Earth - Out habitat,,EX-TAX,0,0,White,84,84,60,0,0,5040,0,5040,60,60
99,45,1911,24/06/2021,Sai Book House,C8SN,Stationary,Science,,EX-TAX,0,0,White,45,45,65,0,0,2925,0,2925,65,65
100,45,1911,24/06/2021,Sai Book House,C7OPN,Stationary,Our Pasts,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
101,45,1911,24/06/2021,Sai Book House,C7EOH,Stationary,Our Environment,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
102,45,1911,24/06/2021,Sai Book House,C8SPL,Stationary,Social and Political Life III,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
103,45,1911,24/06/2021,Sai Book House,C8BV,Stationary,Bal Vasanth 3,,EX-TAX,0,0,White,15,15,39,0,0,585,0,585,39,39
104,45,1911,24/06/2021,Sai Book House,C8OPN,Stationary,Our Past III,,EX-TAX,0,0,White,95,95,60,0,0,5700,0,5700,60,60
105,45,1911,24/06/2021,Sai Book House,C8RD,Stationary,Resource and Development,,EX-TAX,0,0,White,95,95,60,0,0,5700,0,5700,60,60
106,45,1911,24/06/2021,Sai Book House,C6NV,Stationary,Nava Vasantham - 1,,EX-TAX,0,0,White,70,70,64,0,0,4480,0,4480,64,64
107,45,1911,24/06/2021,Sai Book House,C6HBV,Stationary,Baal Vasanth 1,,EX-TAX,0,0,White,14,14,44,0,0,616,0,616,44,44
108,45,1911,24/06/2021,Sai Book House,C6BB,Stationary,Baal Bageecha 1,,EX-TAX,0,0,White,70,70,30,0,0,2100,0,2100,30,30
109,45,1911,24/06/2021,Sai Book House,C7NV,Stationary,Nava Vasantham-2,,EX-TAX,0,0,White,80,80,64,0,0,5120,0,5120,64,64
110,45,1911,24/06/2021,Sai Book House,C7TV,Stationary,Vennela-2 Telugu Vachakam,,EX-TAX,0,0,White,15,15,41,0,0,615,0,615,41,41
111,45,1911,24/06/2021,Sai Book House,C7BB,Stationary,Bal Bagicha-2,,EX-TAX,0,0,White,80,80,30,0,0,2400,0,2400,30,30
112,45,1911,24/06/2021,Sai Book House,C7BV,Stationary,Bala Vasanth-2,,EX-TAX,0,0,White,15,15,50,0,0,750,0,750,50,50
113,45,1911,24/06/2021,Sai Book House,C8NV,Stationary,Nava Vasantham - 3,,EX-TAX,0,0,White,80,80,64,0,0,5120,0,5120,64,64
114,45,1911,24/06/2021,Sai Book House,C8BB,Stationary,Bal Bagicha 3,,EX-TAX,0,0,White,80,80,30,0,0,2400,0,2400,30,30
115,45,1911,24/06/2021,Sai Book House,C8TV,Stationary,Vennela - 3 Telugu Vachakam,,EX-TAX,0,0,White,15,15,36,0,0,540,0,540,36,36
116,45,1911,24/06/2021,Sai Book House,C6OPN,Stationary,Our Past - I,,EX-TAX,0,0,White,84,84,65,0,0,5460,0,5460,65,65
117,45,1911,24/06/2021,Sai Book House,C7SN,Stationary,Science,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
118,45,1911,24/06/2021,Sai Book House,C7MN,Stationary,Maths,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
119,45,1911,24/06/2021,Sai Book House,C8MN,Stationary,Maths,,EX-TAX,0,0,White,95,95,65,0,0,6175,0,6175,65,65
120,46,1911,24/06/2021,Sai Book House,CB172,Stationary,Crown Broad 172pg,,EX-TAX,12,1,White,732,732,35,0,0,25620,3074.4,28694.4,65,65
121,46,1911,24/06/2021,Sai Book House,RBR200,Stationary,Regualr Broad ruled 200,,EX-TAX,12,0,White,1262,1262,19,0,0,23978,2877.36,26855.36,35,35
122,46,1911,24/06/2021,Sai Book House,RDR200,Stationary,Regular Double ruled 200,,EX-TAX,12,0,White,544,544,19,0,0,10336,1240.32,11576.32,35,35
123,46,1911,24/06/2021,Sai Book House,A4P140,Stationary,A4 Plain 140Pg,,EX-TAX,12,1,Plain,135,135,35,0,0,4725,567,5292,55,55
124,46,1911,24/06/2021,Sai Book House,CP172,Stationary,Crown Plain 172pg,,EX-TAX,12,1,Plain,590,590,35,0,0,20650,2478,23128,65,65
125,46,1911,24/06/2021,Sai Book House,CP76,Stationary,Crown Plain 76pg,,EX-TAX,12,1,White,205,205,19,0,0,3895,467.4,4362.4,30,30
126,46,1911,24/06/2021,Sai Book House,CBR200,Stationary,Crown Broad ruled 200,,EX-TAX,12,0,White,121,121,24,0,0,2904,348.48,3252.48,45,45
127,47,1933,07 March 2021,Sai Book House,C8SN,Stationary,Science,,EX-TAX,0,0,White,50,50,65,0,0,3250,0,3250,65,65
128,48,0,07 August 2021,Sai Book House,CP76,Stationary,Crown Plain 76pg,,EX-TAX,12,1,White,65,65,19,0,0,1235,148.2,1383.2,30,30
129,50,0,19/07/2021,Sai Book House,C6CPE,Stationary,Hodder Cambridge Primary English Stage 6,,EX-TAX,0,0,White,50,50,671.25,0,0,33562.5,0,33562.5,895,895
130,57,1995,08 June 2021,Sai Book House,C1AM,Stationary,Alpha mathematics - 1,,EX-TAX,0,0,White,18,18,281.25,0,0,5062.5,0,5062.5,375,375
131,57,1995,08 June 2021,Sai Book House,C2AM,Stationary,Alpha Mathametics - 2,,EX-TAX,0,0,White,11,11,281.25,0,0,3093.75,0,3093.75,375,375
132,57,1995,08 June 2021,Sai Book House,C4AM,Stationary,Alpha Maths-4,,EX-TAX,0,0,White,10,10,345,0,0,3450,0,3450,460,460
133,57,1995,08 June 2021,Sai Book House,C1CPS,Stationary,Cambridge primary science - 1,,EX-TAX,0,0,White,18,18,450,0,0,8100,0,8100,600,600
134,57,1995,08 June 2021,Sai Book House,C2CPS,Stationary,Cambridge Primary Science - 2,,EX-TAX,0,0,White,11,11,450,0,0,4950,0,4950,600,600
135,57,1995,08 June 2021,Sai Book House,C4CPS,Stationary,Cambridge Primary Science - 4,,EX-TAX,0,0,White,10,10,468.75,0,0,4687.5,0,4687.5,625,625
136,57,1995,08 June 2021,Sai Book House,C2LCW,Stationary,Lucida Cursive writing - 2,,EX-TAX,0,0,White,11,11,54,0,0,594,0,594,90,90
137,57,1995,08 June 2021,Sai Book House,C4LCW,Stationary,Lucida Cursive writing - 2,,EX-TAX,0,0,White,10,10,54,0,0,540,0,540,90,90
138,57,1995,08 June 2021,Sai Book House,C2TB,Stationary,Telugu Bharathi - 1,,EX-TAX,0,0,White,10,10,72,0,0,720,0,720,120,120
139,57,1995,08 June 2021,Sai Book House,C4HB,Stationary,Hindi Bal Shiksha - 3,,EX-TAX,0,0,White,10,10,59.4,0,0,594,0,594,99,99
140,59,2004,08 October 2021,Sai Book House,RBR200,Stationary,Regualr Broad ruled 200,,EX-TAX,12,0,White,99,99,19,0,0,1881,225.72,2106.72,35,35
141,59,2004,08 October 2021,Sai Book House,RDR200,Stationary,Regular Double ruled 200,,EX-TAX,12,0,White,39,39,19,0,0,741,88.92,829.92,35,35
142,59,2004,08 October 2021,Sai Book House,CBR200,Stationary,Crown Broad ruled 200,,EX-TAX,12,0,White,129,129,24,0,0,3096,371.52,3467.52,45,45
143,60,2004,08 October 2021,Sai Book House,C1VST,Stationary,Vyasa Sundara Telugu - 1,,EX-TAX,0,0,White,18,18,85,0,0,1530,0,1530,119,119
144,61,2122,09 January 2021,Sai Book House,C1AM,Stationary,Alpha mathematics - 1,,EX-TAX,0,0,White,2,2,281.25,0,0,562.5,0,562.5,375,375
145,61,2122,09 January 2021,Sai Book House,C1VST,Stationary,Vyasa Sundara Telugu - 1,,EX-TAX,0,0,White,5,5,85,0,0,425,0,425,119,119
146,61,2122,09 January 2021,Sai Book House,C1LCW,Stationary,Lucida Cursive writing - 1,,EX-TAX,0,0,White,4,4,54,0,0,216,0,216,90,90
147,49,1,09 July 2021,Meher Book Depot,C4VT,Stationary,Vyasa Telugu - 2,,EX-TAX,0,0,White,44,44,93,0,0,4092,0,4092,155,155
148,56,0,31/07/2021,Meher Book Depot,C6HBV,Stationary,Baal Vasanth 1,,EX-TAX,0,0,White,15,15,44,0,0,660,0,660,44,44
